"","ds","trend","additive_terms","additive_terms_lower","additive_terms_upper","daily","daily_lower","daily_upper","weekly","weekly_lower","weekly_upper","yearly","yearly_lower","yearly_upper","multiplicative_terms","multiplicative_terms_lower","multiplicative_terms_upper","yhat_lower","yhat_upper","trend_lower","trend_upper","yhat"
"1778",2020-11-14,-31.8103127628999,65.6566023841557,65.6566023841557,65.6566023841557,44.4662276008698,44.4662276008698,44.4662276008698,-8.09294972327284,-8.09294972327284,-8.09294972327284,29.2833245065587,29.2833245065587,29.2833245065587,0,0,0,-148.168964604501,190.145808116585,-31.8103127628999,-31.8103127628999,33.8462896212559
"1779",2020-11-15,-31.7839371735857,80.0628729028535,80.0628729028535,80.0628729028535,44.4662276008698,44.4662276008698,44.4662276008698,5.01045338798078,5.01045338798078,5.01045338798078,30.5861919140028,30.5861919140028,30.5861919140028,0,0,0,-124.85306434311,218.234030879241,-31.7839371735857,-31.7839371735857,48.2789357292678
"1780",2020-11-16,-31.7575615842715,76.0431156047035,76.0431156047035,76.0431156047035,44.4662276008698,44.4662276008698,44.4662276008698,-0.203870943444881,-0.203870943444881,-0.203870943444881,31.7807589472786,31.7807589472786,31.7807589472786,0,0,0,-127.815980682206,229.328792265116,-31.7575615842715,-31.7575615842715,44.285554020432
"1781",2020-11-17,-31.7311859949573,69.9371750619635,69.9371750619635,69.9371750619635,44.4662276008698,44.4662276008698,44.4662276008698,-7.40442005109236,-7.40442005109236,-7.40442005109236,32.875367512186,32.875367512186,32.875367512186,0,0,0,-139.26072878306,206.01563142865,-31.7311859949573,-31.7311859949573,38.2059890670061
"1782",2020-11-18,-31.7048104056432,78.348199640362,78.348199640362,78.348199640362,44.4662276008698,44.4662276008698,44.4662276008698,-0.00349410077182285,-0.00349410077182285,-0.00349410077182285,33.885466140264,33.885466140264,33.885466140264,0,0,0,-136.221131775544,230.45155092241,-31.7048104056432,-31.7048104056432,46.6433892347189
"1783",2020-11-19,-31.678434816329,87.8649015875397,87.8649015875397,87.8649015875397,44.4662276008698,44.4662276008698,44.4662276008698,8.56551473376647,8.56551473376647,8.56551473376647,34.8331592529034,34.8331592529034,34.8331592529034,0,0,0,-131.016479200426,228.856913000963,-31.678434816329,-31.678434816329,56.1864667712107
"1784",2020-11-20,-31.6520592270148,82.3415106980152,82.3415106980152,82.3415106980152,44.4662276008698,44.4662276008698,44.4662276008698,2.12876669678436,2.12876669678436,2.12876669678436,35.746516400361,35.746516400361,35.746516400361,0,0,0,-130.687713263224,229.316331138943,-31.6520592270148,-31.6520592270148,50.6894514710004
"1785",2020-11-21,-31.6256836377007,73.0319363709126,73.0319363709126,73.0319363709126,44.4662276008698,44.4662276008698,44.4662276008698,-8.09294972326853,-8.09294972326853,-8.09294972326853,36.6586584933113,36.6586584933113,36.6586584933113,0,0,0,-124.778880734187,231.801063382563,-31.6256836377007,-31.6256836377007,41.406252733212
"1786",2020-11-22,-31.5993080483865,87.0833259009081,87.0833259009081,87.0833259009081,44.4662276008698,44.4662276008698,44.4662276008698,5.01045338798529,5.01045338798529,5.01045338798529,37.606644912053,37.606644912053,37.606644912053,0,0,0,-118.614188950244,242.559205807505,-31.5993080483865,-31.5993080483865,55.4840178525216
"1787",2020-11-23,-31.5729324590723,82.8925483095602,82.8925483095602,82.8925483095602,44.4662276008698,44.4662276008698,44.4662276008698,-0.203870943438618,-0.203870943438618,-0.203870943438618,38.630191652129,38.630191652129,38.630191652129,0,0,0,-138.668120097692,217.959801405757,-31.5729324590723,-31.5729324590723,51.3196158504879
"1788",2020-11-24,-31.5465568697581,76.8320637107144,76.8320637107144,76.8320637107144,44.4662276008698,44.4662276008698,44.4662276008698,-7.40442005108268,-7.40442005108268,-7.40442005108268,39.7702561609273,39.7702561609273,39.7702561609273,0,0,0,-117.208986122126,225.776389851071,-31.5465568697581,-31.5465568697581,45.2855068409563
"1789",2020-11-25,-31.520181280444,85.5302625694226,85.5302625694226,85.5302625694226,44.4662276008698,44.4662276008698,44.4662276008698,-0.00349410074117484,-0.00349410074117484,-0.00349410074117484,41.0675290692939,41.0675290692939,41.0675290692939,0,0,0,-119.174152736066,235.889942487369,-31.520181280444,-31.520181280444,54.0100812889786
"1790",2020-11-26,-31.4938056911298,95.5926188211232,95.5926188211232,95.5926188211232,44.4662276008698,44.4662276008698,44.4662276008698,8.56551473377696,8.56551473377696,8.56551473377696,42.5608764864764,42.5608764864764,42.5608764864764,0,0,0,-115.752305365927,230.994952702914,-31.4938056911298,-31.4938056911298,64.0988131299934
"1791",2020-11-27,-31.4674301018156,90.8807730886537,90.8807730886537,90.8807730886537,44.4662276008698,44.4662276008698,44.4662276008698,2.12876669677629,2.12876669677629,2.12876669677629,44.2857787910075,44.2857787910075,44.2857787910075,0,0,0,-130.852247392089,229.795311050225,-31.4674301018156,-31.4674301018156,59.4133429868381
"1792",2020-11-28,-31.4410545125014,82.6460907149612,82.6460907149612,82.6460907149612,44.4662276008698,44.4662276008698,44.4662276008698,-8.09294972326606,-8.09294972326606,-8.09294972326606,46.2728128373574,46.2728128373574,46.2728128373574,0,0,0,-134.537577253804,234.268137334506,-31.4410545125014,-31.4410545125014,51.2050362024597
"1793",2020-11-29,-31.4146789231873,98.0229051500385,98.0229051500385,98.0229051500385,44.4662276008698,44.4662276008698,44.4662276008698,5.01045338795839,5.01045338795839,5.01045338795839,48.5462241612103,48.5462241612103,48.5462241612103,0,0,0,-115.302939505719,239.457313336769,-31.4146789231873,-31.4146789231873,66.6082262268513
"1794",2020-11-30,-31.3883033338731,95.3849907571366,95.3849907571366,95.3849907571366,44.4662276008698,44.4662276008698,44.4662276008698,-0.203870943454956,-0.203870943454956,-0.203870943454956,51.1226340997218,51.1226340997218,51.1226340997218,0,0,0,-111.265457628698,244.31900221453,-31.3883033338731,-31.3883033338731,63.9966874232635
"1795",2020-12-01,-31.3619277445589,91.0717313240221,91.0717313240221,91.0717313240221,44.4662276008698,44.4662276008698,44.4662276008698,-7.40442005110325,-7.40442005110325,-7.40442005110325,54.0099237742556,54.0099237742556,54.0099237742556,0,0,0,-123.382748356924,238.279331537326,-31.3619277445589,-31.3619277445589,59.7098035794632
"1796",2020-12-02,-31.3355521552448,101.669066181307,101.669066181307,101.669066181307,44.4662276008698,44.4662276008698,44.4662276008698,-0.00349410074241467,-0.00349410074241467,-0.00349410074241467,57.2063326811799,57.2063326811799,57.2063326811799,0,0,0,-115.267849416631,260.24381804137,-31.3355521552448,-31.3355521552448,70.3335140260626
"1797",2020-12-03,-31.3091765659306,113.731546635303,113.731546635303,113.731546635303,44.4662276008698,44.4662276008698,44.4662276008698,8.56551473376022,8.56551473376022,8.56551473376022,60.699804300673,60.699804300673,60.699804300673,0,0,0,-79.8158289907686,265.91168412445,-31.3091765659306,-31.3091765659306,82.4223700693724
"1798",2020-12-04,-31.2828009766164,111.062599099127,111.062599099127,111.062599099127,44.4662276008698,44.4662276008698,44.4662276008698,2.12876669682342,2.12876669682342,2.12876669682342,64.4676048014334,64.4676048014334,64.4676048014334,0,0,0,-103.60079490805,250.667100112653,-31.2828009766164,-31.2828009766164,79.7797981225102
"1799",2020-12-05,-31.2564253873022,104.849511631087,104.849511631087,104.849511631087,44.4662276008698,44.4662276008698,44.4662276008698,-8.09294972326174,-8.09294972326174,-8.09294972326174,68.476233753479,68.476233753479,68.476233753479,0,0,0,-102.026365128406,256.109579981647,-31.2564253873022,-31.2564253873022,73.5930862437848
"1800",2020-12-06,-31.2300497979881,122.15831894191,122.15831894191,122.15831894191,44.4662276008698,44.4662276008698,44.4662276008698,5.0104533879629,5.0104533879629,5.0104533879629,72.6816379530768,72.6816379530768,72.6816379530768,0,0,0,-84.8764566906663,261.862955748535,-31.2300497979881,-31.2300497979881,90.9282691439215
